first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,actual_outcome,predicted_outcome,first_player_probability,second_player_probability
136,77,59,22.666667,15.4,59,995,965,30,0,0,0,0,58,6,5,0.689655,0,0,16,10,false,false,true,0.847,0.153
199,222,-23,28.428571,31.714286,-23,1164,1161,3,0,1,0,0.142857,32,7,7,0.71875,0,0,10,10,false,false,false,0.221,0.779
34,37,-3,17,37,-3,473,683,-210,0,0,0,0,89,2,1,0.426966,0,0,14,22,false,false,false,0.02,0.98
251,325,-74,17.928571,25,-74,1633,1556,77,0,0,0,0,-2,14,13,-16.5,0,1,9,6,false,false,false,0,1
89,137,-48,22.25,34.25,-48,1164,1161,3,0,1,0,0.25,64,4,4,0.359375,1,0,8,21,false,false,false,0.24,0.76
43,48,-5,21.5,24,-5,1408,1539,-131,0,0,0,0,84,2,2,0.404762,0,1,10,6,false,false,false,0.277,0.723
387,398,-11,25.8,28.428571,-11,1793,1957,-164,1,2,0.066667,0.142857,-12,15,14,-2.416667,0,0,3,3,true,false,false,0.141,0.859
294,335,-41,16.333333,19.705882,-41,344,315,29,1,1,0.055556,0.058824,-28,18,17,-1.428571,0,0,2,5,false,false,false,0,1
255,397,-142,15,24.8125,-142,915,971,-56,0,0,0,0,-14,17,16,-2.357143,0,0,1,5,true,false,false,0,1
14,0,14,14,0,14,1168,1062,106,0,0,0,0,96,1,0,0.447917,0,0,11,0,false,false,true,0.679,0.321
165,103,62,12.692308,8.583333,62,491,651,-160,0,0,0,0,29,13,12,1.034483,1,1,11,6,false,false,true,0.927,0.073
229,269,-40,19.083333,24.454545,-40,621,786,-165,0,0,0,0,6,12,11,5,0,0,14,10,false,false,false,0.033,0.967
235,338,-103,13.055556,18.777778,-103,907,878,29,0,0,0,0,1,18,18,43,0,0,10,11,false,false,false,0,1
287,265,22,17.9375,17.666667,22,1193,1220,-27,1,0,0.0625,0,-2,16,15,-21.5,0,0,23,15,false,false,true,0.687,0.313
45,49,-4,15,16.333333,-4,726,818,-92,0,0,0,0,78,3,3,0.448718,0,0,7,7,false,false,false,0.255,0.745
65,44,21,16.25,14.666667,21,1043,1003,40,0,0,0,0,73,4,3,0.520548,1,0,18,11,false,false,true,0.684,0.316
86,14,72,43,14,72,801,679,122,1,0,0.5,0,85,2,1,0.341176,0,0,11,18,false,false,true,0.92,0.08
194,357,-163,16.166667,29.75,-163,726,818,-92,0,1,0,0.083333,16,12,12,2.1875,0,0,8,11,false,false,false,0,1
61,103,-42,10.166667,20.6,-42,907,1070,-163,0,0,0,0,61,6,5,0.57377,0,0,19,19,false,false,false,0.047,0.953
43,172,-129,8.6,43,-129,1305,1307,-2,0,1,0,0.25,64,5,4,0.640625,0,0,13,14,false,false,false,0,1
53,72,-19,10.6,18,-19,651,567,84,0,0,0,0,68,5,4,0.808824,0,0,9,28,false,false,false,0.173,0.827
90,104,-14,12.857143,14.857143,-14,814,830,-16,0,0,0,0,54,7,7,0.759259,0,0,11,20,false,false,false,0.069,0.931
136,149,-13,17,21.285714,-13,727,820,-93,0,1,0,0.142857,45,8,7,0.777778,0,0,12,9,false,false,false,0.332,0.668
369,374,-5,20.5,20.777778,-5,1156,1279,-123,2,0,0.111111,0,-17,18,18,-2.352941,0,0,2,1,false,false,true,0.711,0.289
167,196,-29,16.7,21.777778,-29,1071,1181,-110,0,0,0,0,42,10,9,0.809524,0,1,10,12,false,false,false,0.033,0.967
171,146,25,34.2,29.2,25,714,820,-106,1,0,0.2,0,63,5,5,0.492063,0,0,11,14,false,false,false,0.132,0.868
263,247,16,18.785714,19,16,500,509,-9,0,0,0,0,12,14,13,3.416667,0,0,7,16,false,false,false,0.267,0.733
249,295,-46,17.785714,22.692308,-46,944,1095,-151,0,1,0,0.076923,19,14,13,2.052632,0,2,9,14,false,false,false,0,1
276,277,-1,19.714286,21.307692,-1,971,635,336,0,0,0,0,-2,14,13,-16,1,0,9,8,false,false,false,0.037,0.963
164,323,-159,7.809524,15.380952,-159,651,567,84,0,0,0,0,-9,21,21,-6.111111,0,0,7,11,false,false,false,0,1
210,309,-99,23.333333,34.333333,-99,1003,1004,-1,0,1,0,0.111111,35,9,9,1,0,1,7,9,false,false,false,0,1
131,117,14,21.833333,23.4,14,450,624,-174,0,0,0,0,59,6,5,0.559322,0,0,9,12,false,false,false,0.263,0.737
140,134,6,17.5,19.142857,6,711,746,-35,0,0,0,0,51,8,7,0.745098,0,0,10,19,false,false,false,0.079,0.921
338,367,-29,19.882353,22.9375,-29,980,965,15,0,0,0,0,-9,17,16,-4.222222,0,0,3,5,false,false,false,0,1
69,74,-5,17.25,24.666667,-5,402,448,-46,0,0,0,0,75,4,3,0.493333,0,1,7,6,false,false,false,0.025,0.975
122,99,23,20.333333,16.5,23,691,704,-13,0,0,0,0,65,6,6,0.584615,0,0,7,9,false,false,true,0.512,0.488
202,149,53,25.25,21.285714,53,804,1074,-270,0,0,0,0,47,8,7,0.680851,0,1,12,8,false,false,true,0.569,0.431
256,323,-67,14.222222,19,-67,642,952,-310,0,0,0,0,-10,18,17,-4.4,0,0,2,5,false,false,false,0,1
150,206,-56,18.75,25.75,-56,874,868,6,0,0,0,0,38,8,8,0.868421,0,0,12,15,false,false,false,0.175,0.825
182,225,-43,16.545455,20.454545,-43,343,570,-227,0,0,0,0,18,11,11,2,1,0,18,10,false,false,false,0.216,0.784
26,37,-11,26,37,-11,473,683,-210,0,0,0,0,92,1,1,0.413043,0,0,13,22,false,false,false,0.021,0.979
95,91,4,23.75,22.75,4,1691,1551,140,0,0,0,0,70,4,4,0.528571,0,0,10,20,false,false,false,0.205,0.795
132,75,57,26.4,18.75,57,1552,1803,-251,1,0,0.2,0,69,5,4,0.478261,1,0,9,11,false,false,false,0.363,0.637
230,278,-48,13.529412,17.375,-48,683,859,-176,0,0,0,0,10,17,16,4.5,0,0,10,17,false,false,false,0,1
228,309,-81,15.2,20.6,-81,620,698,-78,1,0,0.066667,0,2,15,15,20.5,0,0,18,10,false,false,false,0,1
143,265,-122,14.3,26.5,-122,595,412,183,0,1,0,0.1,33,10,10,1.575758,0,0,10,9,false,false,false,0,1
70,18,52,70,18,52,169,306,-137,1,1,1,1,86,1,1,0.360465,0,0,19,13,false,false,true,0.663,0.337
299,444,-145,21.357143,34.153846,-145,1633,1680,-47,0,2,0,0.153846,-14,14,13,-2,1,0,5,10,false,false,false,0,1
100,116,-16,20,23.2,-16,1266,1339,-73,0,0,0,0,69,5,5,0.507246,0,1,17,8,false,false,false,0.224,0.776
222,285,-63,10.571429,13.571429,-63,595,540,55,0,0,0,0,-10,21,21,-4.3,0,0,7,15,false,false,false,0,1
77,166,-89,25.666667,55.333333,-89,1093,1100,-7,0,1,0,0.333333,69,3,3,0.507246,0,0,7,12,false,false,false,0.186,0.814
231,333,-102,15.4,23.785714,-102,711,746,-35,0,0,0,0,5,15,14,7.6,0,0,11,12,false,false,false,0,1
208,260,-52,18.909091,23.636364,-52,1210,1162,48,0,0,0,0,26,11,11,1.230769,1,1,9,11,false,false,false,0.007,0.993
109,109,0,18.166667,21.8,0,500,532,-32,0,0,0,0,59,6,5,0.694915,0,0,8,10,false,false,false,0.278,0.722
212,249,-37,21.2,27.666667,-37,1173,1256,-83,1,0,0.1,0,33,10,9,0.939394,1,1,13,13,false,false,false,0.003,0.997
35,32,3,17.5,16,3,1777,1689,88,0,0,0,0,84,2,2,0.321429,1,0,7,9,false,false,true,0.926,0.074
24,39,-15,12,19.5,-15,952,870,82,0,0,0,0,84,2,2,0.440476,0,0,8,19,false,false,false,0.346,0.654
269,319,-50,19.214286,24.538462,-50,1205,1216,-11,0,0,0,0,5,14,13,6.6,1,0,8,12,false,false,false,0.025,0.975
19,29,-10,9.5,14.5,-10,566,742,-176,0,0,0,0,87,2,2,0.367816,0,1,8,15,false,false,false,0.25,0.75
133,209,-76,16.625,29.857143,-76,1397,1309,88,1,0,0.125,0,58,8,7,0.62069,0,1,9,9,false,false,false,0,1
152,212,-60,15.2,21.2,-60,1248,1220,28,0,1,0,0.1,43,10,10,1.209302,1,0,15,10,false,false,false,0.166,0.834
152,198,-46,19,24.75,-46,907,910,-3,0,1,0,0.125,50,8,8,0.86,1,1,6,20,false,false,false,0.029,0.971
160,226,-66,17.777778,28.25,-66,1045,1100,-55,0,0,0,0,42,9,8,0.809524,0,1,19,10,false,false,false,0.002,0.998
42,51,-9,14,25.5,-9,344,315,29,1,0,0.333333,0,74,3,2,0.540541,0,0,8,10,false,false,false,0.071,0.929
153,211,-58,15.3,23.444444,-58,480,739,-259,0,0,0,0,39,10,9,1,1,0,15,16,false,false,false,0.007,0.993
77,83,-6,25.666667,41.5,-6,1093,1100,-7,0,0,0,0,76,3,2,0.460526,0,1,7,8,false,false,false,0.109,0.891
30,22,8,15,22,8,944,1095,-151,0,0,0,0,92,2,1,0.423913,0,0,16,8,false,false,false,0.251,0.749
358,433,-75,21.058824,27.0625,-75,724,398,326,1,1,0.058824,0.0625,-6,17,16,-6.5,0,0,9,11,false,false,false,0,1
283,231,52,35.375,28.875,52,1777,1689,88,1,1,0.125,0.125,28,8,8,0.964286,0,1,12,15,false,false,true,0.886,0.114
105,97,8,21,24.25,8,480,518,-38,0,0,0,0,66,5,4,0.606061,0,1,13,9,false,false,false,0.033,0.967
291,418,-127,16.166667,24.588235,-127,1229,1220,9,0,1,0,0.058824,-11,18,17,-3.363636,0,0,1,2,false,false,false,0,1
50,79,-29,12.5,26.333333,-29,1101,1115,-14,0,0,0,0,79,4,3,0.379747,0,0,17,8,false,false,false,0.333,0.667
258,299,-41,12.285714,14.95,-41,683,859,-176,0,0,0,0,-2,21,20,-22.5,0,0,9,17,false,false,false,0,1
185,261,-76,11.5625,16.3125,-76,226,361,-135,0,0,0,0,-10,16,16,-4.4,1,0,10,12,false,false,false,0.023,0.977
80,57,23,16,14.25,23,671,638,33,0,0,0,0,66,5,4,0.742424,0,0,18,19,false,false,true,0.696,0.304
281,428,-147,21.615385,35.666667,-147,1633,1680,-47,0,2,0,0.166667,-6,13,12,-4.666667,1,0,5,12,false,false,false,0,1
168,232,-64,18.666667,25.777778,-64,594,648,-54,1,1,0.111111,0.111111,40,9,9,1,0,0,7,18,false,false,false,0.004,0.996
218,276,-58,19.818182,27.6,-58,1576,1556,20,0,1,0,0.1,17,11,10,1.764706,1,0,8,17,false,false,false,0.01,0.99
320,387,-67,17.777778,22.764706,-67,771,668,103,2,0,0.111111,0,-26,18,17,-1.461538,0,0,1,4,false,false,false,0,1
179,224,-45,16.272727,20.363636,-45,804,766,38,0,1,0,0.090909,41,11,11,1,0,1,17,10,false,false,false,0.037,0.963
130,109,21,21.666667,21.8,21,1432,1452,-20,0,0,0,0,60,6,5,0.6,1,0,6,7,false,false,true,0.783,0.217
295,270,25,21.071429,19.285714,25,1488,1428,60,1,0,0.071429,0,10,14,14,3.7,0,1,19,6,false,false,true,0.907,0.093
59,80,-21,11.8,20,-21,430,542,-112,0,0,0,0,71,5,4,0.676056,0,2,27,8,false,false,false,0.074,0.926
320,340,-20,15.238095,16.190476,-20,561,688,-127,0,0,0,0,-19,21,21,-2.421053,0,0,1,4,false,false,false,0.002,0.998
314,318,-4,17.444444,17.666667,-4,1021,1094,-73,1,0,0.055556,0,-17,18,18,-2.176471,1,1,1,3,false,false,false,0.114,0.886
365,376,-11,28.076923,31.333333,-11,1793,1957,-164,1,2,0.076923,0.166667,2,13,12,14.5,0,0,7,12,false,false,false,0.177,0.823
232,173,59,25.777778,21.625,59,1188,1334,-146,1,0,0.111111,0,30,9,8,1,1,0,16,7,false,false,true,0.952,0.048
35,49,-14,17.5,24.5,-14,842,926,-84,0,0,0,0,82,2,2,0.365854,0,0,16,10,false,false,false,0.405,0.595
77,77,0,19.25,25.666667,0,842,926,-84,0,0,0,0,72,4,3,0.416667,0,0,16,7,false,false,false,0.43,0.57
171,122,49,17.1,13.555556,49,897,996,-99,0,0,0,0,41,10,9,0.95122,0,0,15,10,false,false,true,0.731,0.269
216,160,56,24,20,56,1070,814,256,1,1,0.111111,0.125,32,9,8,1.03125,0,1,14,20,false,false,true,0.723,0.277
214,312,-98,15.285714,22.285714,-98,450,427,23,1,1,0.071429,0.071429,-3,14,14,-12.333333,0,0,13,13,false,false,false,0,1
365,378,-13,21.470588,23.625,-13,1305,1211,94,2,0,0.117647,0,-11,17,16,-3,0,1,5,4,true,false,false,0.001,0.999
72,77,-5,14.4,19.25,-5,1229,1220,9,0,0,0,0,66,5,4,0.560606,0,1,19,19,false,false,false,0.219,0.781
144,203,-59,20.571429,29,-59,1045,1100,-55,0,0,0,0,52,7,7,0.653846,0,1,9,13,false,false,false,0.003,0.997
88,152,-64,11,21.714286,-64,343,570,-227,0,0,0,0,42,8,7,0.857143,0,0,28,10,false,false,false,0.22,0.78
393,402,-9,20.684211,21.157895,-9,964,1003,-39,0,1,0,0.052632,-25,19,19,-1.56,0,0,3,2,false,false,true,0.811,0.189
270,339,-69,15.882353,21.1875,-69,725,668,57,0,0,0,0,-10,17,16,-3.5,0,0,1,3,false,false,false,0,1
296,305,-9,16.444444,17.941176,-9,518,461,57,0,0,0,0,-20,18,17,-1.8,0,0,2,2,false,false,false,0.5,0.5
163,126,37,14.818182,12.6,37,670,576,94,0,0,0,0,31,11,10,1.322581,1,0,13,10,false,false,true,0.958,0.042
68,147,-79,11.333333,24.5,-79,1270,1424,-154,0,1,0,0.166667,64,6,6,0.546875,0,0,12,8,false,false,false,0.039,0.961
316,409,-93,15.8,21.526316,-93,935,995,-60,1,1,0.05,0.052632,-25,20,19,-1.56,0,0,6,1,true,false,false,0,1
114,88,26,22.8,17.6,26,1038,917,121,1,0,0.2,0,69,5,5,0.507246,0,1,10,8,false,false,true,0.828,0.172
92,104,-12,11.5,13,-12,342,53,289,0,0,0,0,50,8,8,0.82,1,0,11,16,false,false,true,0.631,0.369
201,187,14,20.1,20.777778,14,566,742,-176,0,1,0,0.111111,27,10,9,1.185185,0,0,15,11,false,false,true,0.714,0.286
304,321,-17,17.882353,18.882353,-17,785,892,-107,0,0,0,0,-9,17,17,-4.111111,0,0,2,2,false,false,false,0.084,0.916
318,380,-62,17.666667,22.352941,-62,480,739,-259,1,0,0.055556,0,-9,18,17,-4.333333,0,0,3,5,false,false,false,0,1
112,152,-40,14,21.714286,-40,1182,1075,107,0,1,0,0.142857,46,8,7,0.847826,0,1,25,8,false,false,false,0.186,0.814
159,194,-35,17.666667,24.25,-35,451,448,3,0,0,0,0,43,9,8,0.860465,0,0,7,14,false,false,false,0.02,0.98
273,292,-19,24.818182,29.2,-19,1436,1489,-53,1,1,0.090909,0.1,25,11,10,1.48,0,0,9,7,false,false,false,0.195,0.805
90,153,-63,22.5,38.25,-63,971,800,171,0,1,0,0.25,58,4,4,0.5,1,0,7,10,false,false,false,0.032,0.968
65,69,-4,16.25,17.25,-4,1161,1176,-15,0,0,0,0,73,4,4,0.520548,0,0,10,7,false,false,true,0.677,0.323
300,386,-86,15.789474,20.315789,-86,691,704,-13,0,1,0,0.052632,-24,19,19,-1.583333,0,0,1,1,true,false,false,0,1
211,231,-20,16.230769,19.25,-20,360,371,-11,0,0,0,0,4,13,12,9.25,1,0,6,11,false,false,false,0.374,0.626
298,371,-73,12.956522,16.863636,-73,595,412,183,0,1,0,0.045455,-19,23,22,-2.736842,0,0,10,11,false,false,false,0,1
119,194,-75,23.8,38.8,-75,1397,1309,88,1,0,0.2,0,66,5,5,0.545455,0,1,7,10,false,false,false,0.009,0.991
59,33,26,19.666667,16.5,26,1388,1366,22,0,0,0,0,82,3,2,0.390244,0,0,9,14,false,false,true,0.679,0.321
286,289,-3,19.066667,19.266667,-3,804,766,38,0,1,0,0.066667,11,15,15,3.727273,0,0,11,13,false,false,true,0.743,0.257
299,315,-16,17.588235,19.6875,-16,1302,1351,-49,0,0,0,0,-9,17,16,-4.111111,0,0,3,2,false,false,false,0.111,0.889
41,45,-4,8.2,11.25,-4,925,1000,-75,0,0,0,0,67,5,4,0.656716,0,1,10,9,false,false,false,0.25,0.75
321,271,50,17.833333,15.941176,50,897,996,-99,0,0,0,0,-7,18,17,-5.571429,0,0,5,15,false,false,true,1,0
55,14,41,27.5,14,41,921,1045,-124,0,0,0,0,89,2,1,0.393258,0,0,10,18,false,false,false,0.269,0.731
140,151,-11,20,21.571429,-11,1071,1181,-110,0,0,0,0,58,7,7,0.586207,0,0,7,7,false,false,false,0.227,0.773
296,392,-96,16.444444,21.777778,-96,563,523,40,0,0,0,0,-16,18,18,-2.3125,0,0,2,1,false,false,false,0,1
301,387,-86,18.8125,25.8,-86,835,786,49,0,0,0,0,-24,16,15,-1.416667,0,0,1,2,false,false,false,0,1
37,105,-68,7.4,21,-68,907,878,29,0,0,0,0,77,5,5,0.558442,0,0,16,14,false,false,false,0.04,0.96
165,219,-54,15,19.909091,-54,518,414,104,0,1,0,0.090909,28,11,11,1.357143,0,1,9,9,false,false,false,0.057,0.943
149,180,-31,21.285714,25.714286,-31,1439,1314,125,0,0,0,0,50,7,7,0.56,0,0,14,8,false,false,false,0.201,0.799
201,221,-20,15.461538,17,-20,430,542,-112,0,1,0,0.076923,18,13,13,2.666667,0,0,36,16,false,false,false,0.278,0.722
255,288,-33,11.590909,13.714286,-33,668,363,305,0,0,0,0,-23,22,21,-2.043478,0,0,10,2,false,false,false,0,1
264,240,24,26.4,24,24,1563,1539,24,0,1,0,0.1,19,10,10,1.842105,0,0,10,15,false,false,false,0.35,0.65
125,110,15,15.625,15.714286,15,1344,1314,30,0,1,0,0.142857,50,8,7,0.68,0,0,10,15,false,false,false,0.237,0.763
194,192,2,19.4,21.333333,2,1495,1531,-36,0,0,0,0,41,10,9,0.902439,1,0,6,7,false,false,false,0.24,0.76
16,22,-6,8,22,-6,430,542,-112,0,0,0,0,89,2,1,0.539326,0,2,7,9,false,false,false,0.02,0.98
259,364,-105,16.1875,24.266667,-105,935,995,-60,1,1,0.0625,0.066667,-1,16,15,-39,0,0,16,9,false,false,false,0,1
223,263,-40,15.928571,18.785714,-40,1123,1062,61,0,0,0,0,13,14,14,3.384615,0,0,13,8,false,false,false,0.161,0.839
258,293,-35,17.2,20.928571,-35,343,570,-227,0,0,0,0,-7,15,14,-5.142857,0,1,8,6,false,false,false,0,1
77,114,-37,11,16.285714,-37,1075,1189,-114,0,0,0,0,54,7,7,0.740741,0,0,10,19,false,false,false,0.04,0.96
170,242,-72,14.166667,20.166667,-72,1248,1220,28,0,1,0,0.083333,32,12,12,1.625,1,0,6,9,false,false,false,0.006,0.994
298,301,-3,19.866667,20.066667,-3,1168,1216,-48,0,0,0,0,8,15,15,4.125,1,0,6,7,false,false,false,0.273,0.727
148,155,-7,24.666667,25.833333,-7,1093,1173,-80,0,0,0,0,61,6,6,0.704918,0,0,16,14,false,false,false,0.223,0.777
281,323,-42,20.071429,24.846154,-42,1269,1477,-208,1,0,0.071429,0,10,14,13,3.5,0,0,10,10,false,false,false,0,1
58,80,-22,9.666667,16,-22,999,1165,-166,0,0,0,0,66,6,5,0.69697,0,0,18,12,false,false,false,0.229,0.771
33,27,6,16.5,27,6,1633,1620,13,0,0,0,0,87,2,1,0.413793,0,0,10,27,false,false,false,0.207,0.793
106,79,27,26.5,19.75,27,691,704,-13,0,0,0,0,73,4,4,0.520548,0,0,10,9,false,false,true,0.745,0.255
25,25,0,12.5,12.5,0,306,361,-55,0,0,0,0,83,2,2,0.433735,0,1,16,7,false,false,false,0.261,0.739
180,253,-73,15,23,-73,1484,1556,-72,0,1,0,0.090909,13,12,11,2.384615,1,0,26,9,false,false,false,0.054,0.946
196,205,-9,17.818182,20.5,-9,796,800,-4,1,0,0.090909,0,32,11,10,1.5,0,0,11,8,false,false,false,0.234,0.766
109,160,-51,15.571429,22.857143,-51,1030,1014,16,0,0,0,0,57,7,7,0.578947,1,1,10,12,false,false,false,0.004,0.996
279,408,-129,17.4375,25.5,-129,874,868,6,0,0,0,0,-20,16,16,-1.65,0,0,2,1,false,false,false,0,1
42,17,25,14,8.5,25,542,390,152,0,0,0,0,90,3,2,0.555556,0,0,11,21,false,false,true,0.704,0.296
150,201,-51,21.428571,33.5,-51,1266,1339,-73,0,1,0,0.166667,54,7,6,0.648148,0,0,10,14,false,false,false,0.161,0.839
85,65,20,21.25,16.25,20,356,498,-142,0,0,0,0,72,4,4,0.486111,1,0,11,9,false,false,true,0.663,0.337
54,70,-16,10.8,17.5,-16,822,845,-23,0,0,0,0,76,5,4,0.460526,1,0,24,21,false,false,false,0.156,0.844
237,288,-51,12.473684,16,-51,278,1,277,0,0,0,0,-14,19,18,-2.642857,0,0,9,1,true,false,false,0,1
131,182,-51,18.714286,30.333333,-51,1315,1331,-16,0,0,0,0,51,7,6,0.647059,0,0,12,13,false,false,false,0.197,0.803
249,216,33,14.647059,12.705882,33,671,638,33,0,0,0,0,-2,17,17,-24.5,0,0,12,21,false,false,true,0.932,0.068
196,355,-159,15.076923,29.583333,-159,1422,1510,-88,0,2,0,0.166667,25,13,12,1.56,0,0,7,7,false,false,false,0,1
248,318,-70,13.052632,16.736842,-70,1071,1000,71,0,0,0,0,-15,19,19,-3.133333,0,0,4,4,false,false,false,0,1
167,207,-40,11.928571,15.923077,-40,1220,1202,18,0,0,0,0,17,14,13,2.941176,0,1,31,8,false,false,true,0.528,0.472
62,41,21,20.666667,20.5,21,1197,1156,41,0,0,0,0,79,3,2,0.443038,0,1,13,6,false,false,true,0.684,0.316
295,321,-26,16.388889,17.833333,-26,1161,1030,131,0,1,0,0.055556,-22,18,18,-1.727273,0,0,2,1,false,false,false,0.012,0.988
30,11,19,15,11,19,1094,1041,53,0,0,0,0,88,2,1,0.431818,1,0,10,12,false,false,true,0.679,0.321
259,370,-111,16.1875,23.125,-111,1195,1397,-202,0,2,0,0.125,0,16,16,0,0,1,9,9,false,false,false,0,1
209,285,-76,17.416667,25.909091,-76,1270,1424,-154,0,2,0,0.181818,25,12,11,1.4,0,0,24,19,false,false,false,0,1
266,360,-94,26.6,40,-94,1537,1539,-2,0,1,0,0.111111,20,10,9,1.7,0,1,8,19,false,false,false,0,1
173,109,64,12.357143,7.785714,64,491,651,-160,0,0,0,0,22,14,14,1.363636,0,1,24,6,false,false,true,0.923,0.077
203,268,-65,16.916667,22.333333,-65,795,786,9,1,0,0.083333,0,25,12,12,1.52,0,0,18,11,false,false,false,0,1
221,301,-80,14.733333,20.066667,-80,995,965,30,0,1,0,0.066667,3,15,15,13.333333,0,0,13,8,false,false,false,0,1
127,121,6,21.166667,20.166667,6,711,746,-35,0,0,0,0,61,6,6,0.622951,0,0,7,22,false,false,false,0.203,0.797
323,395,-72,17,20.789474,-72,480,739,-259,1,0,0.052632,0,-18,19,19,-2.166667,0,0,1,1,false,false,false,0,1
151,220,-69,18.875,27.5,-69,1473,1500,-27,0,2,0,0.25,43,8,8,0.906977,0,0,15,22,false,false,false,0.009,0.991
39,35,4,19.5,17.5,4,1188,1334,-146,0,0,0,0,82,2,2,0.365854,0,0,12,7,false,false,false,0.353,0.647
190,242,-52,19,24.2,-52,1131,1030,101,0,0,0,0,28,10,10,1.071429,1,1,9,9,false,false,false,0.005,0.995
263,292,-29,16.4375,18.25,-29,561,688,-127,0,0,0,0,5,16,16,9.2,0,0,8,15,false,false,false,0.001,0.999
197,186,11,17.909091,18.6,11,480,518,-38,0,0,0,0,26,11,10,1.538462,0,1,16,8,false,false,false,0.33,0.67
256,257,-1,17.066667,18.357143,-1,796,800,-4,1,0,0.066667,0,13,15,14,3.692308,0,1,10,8,false,false,false,0.03,0.97
236,249,-13,13.111111,14.647059,-13,163,346,-183,0,0,0,0,-21,18,17,-1.857143,0,0,7,5,false,false,false,0.408,0.592
175,278,-103,9.210526,14.631579,-103,818,826,-8,0,0,0,0,-5,19,19,-10.6,0,0,7,19,false,false,false,0,1
159,188,-29,14.454545,17.090909,-29,714,892,-178,0,0,0,0,36,11,11,1.166667,0,1,9,7,false,false,false,0.059,0.941
69,42,27,17.25,14,27,725,668,57,0,0,0,0,78,4,3,0.448718,0,0,11,25,false,false,true,0.634,0.366
145,179,-34,20.714286,29.833333,-34,503,527,-24,0,1,0,0.166667,46,7,6,0.717391,0,0,7,7,false,false,false,0.245,0.755
293,344,-51,16.277778,20.235294,-51,1633,1620,13,0,0,0,0,-25,18,17,-1.44,0,0,1,1,false,false,false,0,1
65,39,26,21.666667,19.5,26,500,532,-32,0,0,0,0,80,3,2,0.5125,0,0,9,12,false,false,false,0.338,0.662
238,339,-101,18.307692,28.25,-101,1038,917,121,1,2,0.076923,0.166667,6,13,12,5.833333,0,0,11,13,false,false,false,0,1
74,79,-5,12.333333,15.8,-5,1699,1803,-104,0,0,0,0,78,6,5,0.448718,0,2,7,7,false,false,false,0.042,0.958
18,0,18,18,0,18,1302,1351,-49,0,0,0,0,96,1,0,0.385417,1,0,6,0,false,false,true,0.671,0.329
162,240,-78,14.727273,21.818182,-78,95,453,-358,0,0,0,0,28,11,11,1.392857,0,0,11,22,false,false,false,0,1
165,167,-2,20.625,23.857143,-2,1227,1189,38,0,0,0,0,42,8,7,0.833333,0,0,11,25,false,false,false,0.201,0.799
206,263,-57,15.846154,21.916667,-57,758,791,-33,0,0,0,0,15,13,12,2.6,1,0,7,18,false,false,false,0.007,0.993
107,215,-108,10.7,21.5,-108,632,603,29,0,0,0,0,31,10,10,1.225806,0,0,18,13,false,false,false,0,1
227,299,-72,15.133333,21.357143,-72,1580,1629,-49,0,1,0,0.071429,2,15,14,18.5,0,1,16,20,false,false,false,0,1
192,189,3,14.769231,14.538462,3,671,638,33,0,0,0,0,14,13,13,3.5,0,0,14,21,false,false,true,0.711,0.289
16,38,-22,8,38,-22,1038,917,121,0,0,0,0,90,2,1,0.388889,0,1,7,16,false,false,false,0.017,0.983
273,232,41,21,19.333333,41,1227,1189,38,0,0,0,0,6,13,12,5.833333,0,1,9,29,false,false,true,0.957,0.043
20,18,2,20,18,2,1344,1314,30,0,1,0,1,88,1,1,0.386364,0,0,7,7,false,false,true,0.603,0.397
153,138,15,19.125,17.25,15,1633,1556,77,0,0,0,0,38,8,8,0.868421,0,0,19,18,false,false,false,0.23,0.77
196,209,-13,17.818182,19,-13,796,800,-4,1,0,0.090909,0,29,11,11,1.655172,0,0,11,16,false,false,false,0.253,0.747
122,221,-99,9.384615,17,-99,818,826,-8,0,0,0,0,36,13,13,1.472222,1,0,9,16,false,false,false,0.008,0.992
26,56,-30,8.666667,28,-30,803,786,17,0,0,0,0,83,3,2,0.385542,0,0,21,9,false,false,true,0.532,0.468
72,53,19,18,13.25,19,1040,1091,-51,0,0,0,0,72,4,4,0.652778,0,0,11,19,false,false,true,0.563,0.437
52,44,8,17.333333,14.666667,8,874,868,6,0,0,0,0,78,3,3,0.423077,0,0,19,8,false,false,true,0.688,0.312
230,339,-109,19.166667,28.25,-109,1038,917,121,1,2,0.083333,0.166667,9,12,12,3.888889,0,0,13,13,false,false,false,0,1
309,328,-19,22.071429,23.428571,-19,1645,1636,9,0,1,0,0.071429,-10,14,14,-3.3,0,0,4,4,false,false,false,0.006,0.994
214,231,-17,19.454545,23.1,-17,921,1045,-124,0,0,0,0,26,11,10,1.346154,0,0,18,12,false,false,false,0.043,0.957
269,258,11,22.416667,23.454545,11,1237,1265,-28,1,0,0.083333,0,8,12,11,4.5,0,0,7,19,false,false,false,0.366,0.634
