"first_player_current_score","second_player_current_score","current_score_difference","first_player_average_score","second_player_average_score","average_score_difference","first_player_rating","second_player_rating","rating_difference","first_player_number_of_bingos","second_player_number_of_bingos","first_player_average_number_of_bingos","second_player_average_number_of_bingos","next_player","number_of_tiles_left","first_player_number_of_turns","second_player_number_of_turns","progress","first_player_rack_blanks","second_player_rack_blanks","first_player_rack_value","second_player_rack_value","final_turn","first_player_final_score","second_player_final_score","final_score_difference","actual_outcome","predicted_outcome","first_player_probability","second_player_probability"
408,342,66,27.2,24.4285714285714,66,1237,1277,-40,0,0,0,0,"first_player",-15,15,14,-1.93333333333333,0,0,6,1,"true",408,354,54,"true","true",0.846334945662692,0.153665054337308
20,0,20,20,0,20,1645,1636,9,0,0,0,0,"first_player",95,1,0,0.347368421052632,0,0,23,0,"false",330,348,-18,"false","true",0.643481714439916,0.356518285560084
54,68,-14,27,68,-14,1645,1636,9,0,1,0,1,"first_player",83,2,1,0.397590361445783,0,0,18,17,"false",330,348,-18,"false","false",0.393525678352578,0.606474321647422
54,88,-34,27,44,-34,1645,1636,9,0,1,0,0.5,"second_player",80,2,2,0.4125,0,0,18,17,"false",330,348,-18,"false","false",0.33558496491491,0.66441503508509
68,111,-43,22.6666666666667,37,-43,1645,1636,9,0,1,0,0.333333333333333,"second_player",73,3,3,0.452054794520548,0,0,17,16,"false",330,348,-18,"false","false",0.260723454049579,0.739276545950421
90,123,-33,22.5,30.75,-33,1645,1636,9,0,1,0,0.25,"second_player",65,4,4,0.507692307692308,0,0,17,17,"false",330,348,-18,"false","false",0.326581249780483,0.673418750219517
102,138,-36,20.4,27.6,-36,1645,1636,9,0,1,0,0.2,"second_player",56,5,5,0.589285714285714,0,1,17,13,"false",330,348,-18,"false","false",0.239482496718454,0.760517503281546
123,142,-19,20.5,23.6666666666667,-19,1645,1636,9,0,1,0,0.166666666666667,"second_player",49,6,6,0.673469387755102,0,1,17,16,"false",330,348,-18,"false","false",0.346991025213823,0.653008974786177
145,191,-46,20.7142857142857,27.2857142857143,-46,1645,1636,9,0,1,0,0.142857142857143,"second_player",41,7,7,0.804878048780488,0,0,19,16,"false",330,348,-18,"false","false",0.253047342562879,0.746952657437121
167,223,-56,20.875,27.875,-56,1645,1636,9,0,1,0,0.125,"second_player",35,8,8,0.942857142857143,0,0,12,7,"false",330,348,-18,"false","false",0.193497344737858,0.806502655262142
212,238,-26,21.2,26.4444444444444,-26,1645,1636,9,0,1,0,0.111111111111111,"first_player",24,10,9,1.375,0,0,16,8,"false",330,348,-18,"false","false",0.281956758449138,0.718043241550862
212,247,-35,21.2,24.7,-35,1645,1636,9,0,1,0,0.1,"second_player",19,10,10,1.73684210526316,0,0,16,11,"false",330,348,-18,"false","false",0.334200496233283,0.665799503766717
230,247,-17,20.9090909090909,24.7,-17,1645,1636,9,0,1,0,0.1,"first_player",17,11,10,1.94117647058824,0,0,17,11,"false",330,348,-18,"false","false",0.341639500935599,0.658360499064401
230,277,-47,20.9090909090909,25.1818181818182,-47,1645,1636,9,0,1,0,0.0909090909090909,"second_player",14,11,11,2.35714285714286,0,0,17,9,"false",330,348,-18,"false","false",0.259160721054907,0.740839278945093
257,277,-20,21.4166666666667,25.1818181818182,-20,1645,1636,9,0,1,0,0.0909090909090909,"first_player",11,12,11,3,0,0,12,9,"false",330,348,-18,"false","false",0.305675294599459,0.694324705400541
297,295,2,22.8461538461538,24.5833333333333,2,1645,1636,9,0,1,0,0.0833333333333333,"first_player",1,13,12,33,0,0,9,11,"false",330,348,-18,"false","false",0.436970379070504,0.563029620929496
309,311,-2,22.0714285714286,23.9230769230769,-2,1645,1636,9,0,1,0,0.0769230769230769,"first_player",-7,14,13,-4.71428571428571,0,0,4,9,"false",330,348,-18,"false","false",0.422708070050279,0.577291929949721
330,346,-16,19.4117647058824,21.625,-16,1645,1636,9,0,1,0,0.0625,"first_player",-23,17,16,-1.43478260869565,0,0,1,3,"true",330,348,-18,"false","false",0.330962667531017,0.669037332468983
49,24,25,24.5,12,25,540,518,22,0,0,0,0,"second_player",89,2,2,0.449438202247191,0,1,14,7,"false",282,268,14,"true","true",0.670140077677786,0.329859922322214
52,24,28,17.3333333333333,12,28,540,518,22,0,0,0,0,"first_player",86,3,2,0.465116279069767,0,1,14,7,"false",282,268,14,"true","true",0.563189487052684,0.436810512947316
66,45,21,16.5,15,21,540,518,22,0,0,0,0,"first_player",79,4,3,0.506329113924051,0,1,13,17,"false",282,268,14,"true","false",0.471424064277929,0.528575935722071
83,65,18,16.6,16.25,18,540,518,22,0,0,0,0,"first_player",72,5,4,0.555555555555556,0,0,9,18,"false",282,268,14,"true","true",0.528639293039018,0.471360706960982
83,82,1,16.6,16.4,1,540,518,22,0,0,0,0,"second_player",69,5,5,0.579710144927536,0,1,9,13,"false",282,268,14,"true","false",0.446560325964412,0.553439674035588
88,82,6,14.6666666666667,16.4,6,540,518,22,0,0,0,0,"first_player",65,6,5,0.615384615384615,0,1,10,13,"false",282,268,14,"true","false",0.365138476551757,0.634861523448243
88,102,-14,14.6666666666667,17,-14,540,518,22,0,0,0,0,"second_player",61,6,6,0.655737704918033,0,0,10,13,"false",282,268,14,"true","false",0.439340128203208,0.560659871796792
135,114,21,16.875,16.2857142857143,21,540,518,22,0,0,0,0,"first_player",49,8,7,0.816326530612245,0,0,11,13,"false",282,268,14,"true","true",0.588783403714324,0.411216596285676
149,134,15,16.5555555555556,16.75,15,540,518,22,0,0,0,0,"first_player",45,9,8,0.888888888888889,0,0,11,12,"false",282,268,14,"true","true",0.541743422867528,0.458256577132472
149,144,5,16.5555555555556,16,5,540,518,22,0,0,0,0,"second_player",42,9,9,0.952380952380952,0,0,11,12,"false",282,268,14,"true","true",0.596351738358296,0.403648261641704
162,156,6,16.2,15.6,6,540,518,22,0,0,0,0,"second_player",37,10,10,1.08108108108108,0,0,8,13,"false",282,268,14,"true","true",0.589500906399064,0.410499093600936
174,164,10,15.8181818181818,14.9090909090909,10,540,518,22,0,0,0,0,"second_player",29,11,11,1.37931034482759,0,0,10,14,"false",282,268,14,"true","true",0.630906316667809,0.369093683332191
188,164,24,15.6666666666667,14.9090909090909,24,540,518,22,0,0,0,0,"first_player",26,12,11,1.53846153846154,0,0,11,14,"false",282,268,14,"true","true",0.613471789766099,0.386528210233901
197,193,4,15.1538461538462,14.8461538461538,4,540,518,22,0,0,0,0,"second_player",15,13,13,2.66666666666667,0,0,9,20,"false",282,268,14,"true","true",0.573601022069052,0.426398977930948
206,217,-11,14.7142857142857,15.5,-11,540,518,22,0,0,0,0,"second_player",8,14,14,5,0,0,7,16,"false",282,268,14,"true","false",0.467080829723297,0.532919170276703
220,217,3,14.6666666666667,15.5,3,540,518,22,0,0,0,0,"first_player",5,15,14,8,0,0,9,16,"false",282,268,14,"true","false",0.451113503227065,0.548886496772935
220,242,-22,14.6666666666667,16.1333333333333,-22,540,518,22,0,0,0,0,"second_player",2,15,15,20,0,0,9,14,"false",282,268,14,"true","false",0.390084643344478,0.609915356655522
243,255,-12,15.1875,15.9375,-12,540,518,22,0,0,0,0,"second_player",-5,16,16,-8,0,0,9,13,"false",282,268,14,"true","false",0.486662263599455,0.513337736400545
252,261,-9,14.8235294117647,15.3529411764706,-9,540,518,22,0,0,0,0,"second_player",-11,17,17,-3.63636363636364,0,0,7,9,"false",282,268,14,"true","true",0.515332678635251,0.484667321364749
257,261,-4,14.2777777777778,15.3529411764706,-4,540,518,22,0,0,0,0,"first_player",-13,18,17,-3.07692307692308,0,0,5,9,"false",282,268,14,"true","false",0.417184645576896,0.582815354423104
278,275,3,14.6315789473684,15.2777777777778,3,540,518,22,0,0,0,0,"first_player",-20,19,18,-2,0,0,1,2,"false",282,268,14,"true","false",0.478403267691457,0.521596732308543
278,278,0,14.6315789473684,14.6315789473684,0,540,518,22,0,0,0,0,"second_player",-23,19,19,-1.73913043478261,0,0,1,1,"false",282,268,14,"true","true",0.588678973816709,0.411321026183291
280,278,2,14,14.6315789473684,2,540,518,22,0,0,0,0,"first_player",-25,20,19,-1.6,0,0,1,1,"false",282,268,14,"true","false",0.476365464853741,0.523634535146259
0,0,0,0,0,0,421,306,115,0,0,0,0,"first_player",100,1,0,0.44,0,0,15,0,"false",362,191,171,"true","true",0.533727490758299,0.466272509241701
0,26,-26,0,26,-26,421,306,115,0,0,0,0,"second_player",94,1,1,0.468085106382979,0,1,15,8,"false",362,191,171,"true","false",0.293827924397468,0.706172075602532
17,44,-27,8.5,22,-27,421,306,115,0,0,0,0,"second_player",83,2,2,0.530120481927711,0,0,14,11,"false",362,191,171,"true","false",0.398189505079992,0.601810494920008
39,44,-5,13,22,-5,421,306,115,0,0,0,0,"first_player",77,3,2,0.571428571428571,1,0,14,11,"false",362,191,171,"true","true",0.571794638842213,0.428205361157787
39,56,-17,13,18.6666666666667,-17,421,306,115,0,1,0,0.333333333333333,"second_player",70,3,3,0.628571428571429,1,0,14,8,"false",362,191,171,"true","true",0.719534930919137,0.280465069080863
66,56,10,16.5,18.6666666666667,10,421,306,115,0,1,0,0.333333333333333,"first_player",66,4,3,0.666666666666667,0,0,14,8,"false",362,191,171,"true","true",0.681845169493376,0.318154830506624
137,87,50,22.8333333333333,17.4,50,421,306,115,0,1,0,0.2,"first_player",50,6,5,0.88,0,0,9,10,"false",362,191,171,"true","true",0.872477417713099,0.127522582286901
137,104,33,22.8333333333333,17.3333333333333,33,421,306,115,0,1,0,0.166666666666667,"second_player",46,6,6,0.956521739130435,0,0,9,9,"false",362,191,171,"true","true",0.872266021510562,0.127733978489438
154,108,46,22,15.4285714285714,46,421,306,115,0,1,0,0.142857142857143,"second_player",37,7,7,1.18918918918919,0,0,19,10,"false",362,191,171,"true","true",0.931660761276162,0.0683392387238378
187,108,79,23.375,15.4285714285714,79,421,306,115,0,1,0,0.142857142857143,"first_player",33,8,7,1.33333333333333,0,0,34,10,"false",362,191,171,"true","true",0.973361449409129,0.0266385505908708
187,108,79,23.375,13.5,79,421,306,115,0,1,0,0.125,"second_player",33,8,8,1.33333333333333,0,0,34,7,"false",362,191,171,"true","true",0.988173136506191,0.0118268634938095
200,108,92,22.2222222222222,13.5,92,421,306,115,0,1,0,0.125,"first_player",30,9,8,1.46666666666667,0,0,44,7,"false",362,191,171,"true","true",0.98863024353928,0.0113697564607205
200,124,76,22.2222222222222,13.7777777777778,76,421,306,115,0,1,0,0.111111111111111,"second_player",26,9,9,1.69230769230769,0,0,44,10,"false",362,191,171,"true","true",0.988478165268375,0.011521834731625
216,124,92,21.6,13.7777777777778,92,421,306,115,0,1,0,0.111111111111111,"first_player",23,10,9,1.91304347826087,0,0,42,10,"false",362,191,171,"true","true",0.987259980933073,0.0127400190669269
225,124,101,20.4545454545455,12.4,101,421,306,115,0,1,0,0.1,"first_player",20,11,10,2.2,0,0,42,10,"false",362,191,171,"true","true",0.991588339645871,0.00841166035412944
260,145,115,20,12.0833333333333,115,421,306,115,0,1,0,0.0833333333333333,"first_player",10,13,12,4.4,0,0,24,11,"false",362,191,171,"true","true",0.993068640041814,0.0069313599581855
260,156,104,20,12,104,421,306,115,0,1,0,0.0769230769230769,"second_player",6,13,13,7.33333333333333,0,0,24,10,"false",362,191,171,"true","true",0.995101243068414,0.00489875693158637
274,176,98,19.5714285714286,12.5714285714286,98,421,306,115,0,1,0,0.0714285714285714,"second_player",0,14,14,0,0,0,21,9,"false",362,191,171,"true","true",0.992967294449151,0.00703270555084934
302,176,126,20.1333333333333,12.5714285714286,126,421,306,115,0,1,0,0.0714285714285714,"first_player",-2,15,14,-22,0,0,17,9,"false",362,191,171,"true","true",0.995931330150392,0.00406866984960819
302,176,126,20.1333333333333,11.7333333333333,126,421,306,115,0,1,0,0.0666666666666667,"second_player",-2,15,15,-22,0,0,17,9,"false",362,191,171,"true","true",0.998425672967119,0.00157432703288052
318,176,142,19.875,11,142,421,306,115,0,1,0,0.0625,"second_player",-4,16,16,-11,0,0,16,9,"false",362,191,171,"true","true",0.999335306449101,0.000664693550899265
324,176,148,19.0588235294118,11,148,421,306,115,0,1,0,0.0625,"first_player",-7,17,16,-6.28571428571429,0,0,12,9,"false",362,191,171,"true","true",0.998471325570578,0.00152867442942195
324,176,148,19.0588235294118,10.3529411764706,148,421,306,115,0,1,0,0.0588235294117647,"second_player",-7,17,17,-6.28571428571429,0,0,12,9,"false",362,191,171,"true","true",0.999457814245513,0.000542185754486946
334,176,158,18.5555555555556,9.77777777777778,158,421,306,115,0,1,0,0.0555555555555556,"second_player",-9,18,18,-4.88888888888889,0,0,11,9,"false",362,191,171,"true","true",0.999693426659571,0.000306573340429495
341,176,165,17.9473684210526,9.77777777777778,165,421,306,115,0,1,0,0.0555555555555556,"first_player",-13,19,18,-3.38461538461538,0,0,9,9,"false",362,191,171,"true","true",0.999373917013443,0.000626082986556975
341,176,165,17.9473684210526,9.26315789473684,165,421,306,115,0,1,0,0.0526315789473684,"second_player",-13,19,19,-3.38461538461538,0,0,9,9,"false",362,191,171,"true","true",0.999793599031529,0.000206400968471132
343,191,152,17.15,9.55,152,421,306,115,0,1,0,0.05,"second_player",-18,20,20,-2.44444444444444,0,0,8,5,"false",362,191,171,"true","true",0.999523507524155,0.000476492475845358
343,191,152,16.3333333333333,9.55,152,421,306,115,0,1,0,0.05,"first_player",-18,21,20,-2.44444444444444,0,0,8,5,"false",362,191,171,"true","true",0.99851501323708,0.00148498676291986
352,191,161,16,8.68181818181818,161,421,306,115,0,1,0,0.0454545454545455,"second_player",-20,22,22,-2.2,0,0,8,5,"true",362,191,171,"true","true",0.999693865169722,0.000306134830277971
16,0,16,16,0,16,1075,1009,66,0,0,0,0,"first_player",97,1,0,0.329896907216495,1,0,15,0,"false",384,353,31,"true","true",0.737514431512127,0.262485568487873
16,9,7,16,9,7,1075,1009,66,0,0,0,0,"second_player",93,1,1,0.344086021505376,1,0,15,14,"false",384,353,31,"true","true",0.735357096690084,0.264642903309916
42,30,12,21,15,12,1075,1009,66,0,0,0,0,"second_player",86,2,2,0.372093023255814,1,0,13,23,"false",384,353,31,"true","true",0.731444592032373,0.268555407967627
70,30,40,23.3333333333333,15,40,1075,1009,66,0,0,0,0,"first_player",82,3,2,0.390243902439024,1,0,8,23,"false",384,353,31,"true","true",0.784402676752719,0.215597323247281
87,151,-64,21.75,37.75,-64,1075,1009,66,0,0,0,0,"second_player",67,4,4,0.477611940298507,0,0,8,17,"false",384,353,31,"true","false",0.107487870193977,0.892512129806023
128,177,-49,21.3333333333333,35.4,-49,1075,1009,66,0,0,0,0,"first_player",56,6,5,0.571428571428571,0,0,7,14,"false",384,353,31,"true","false",0.107656046373179,0.892343953626821
128,197,-69,21.3333333333333,32.8333333333333,-69,1075,1009,66,0,0,0,0,"second_player",53,6,6,0.60377358490566,0,0,7,9,"false",384,353,31,"true","false",0.107612146828421,0.892387853171579
203,197,6,29,32.8333333333333,6,1075,1009,66,1,0,0.142857142857143,0,"first_player",46,7,6,0.695652173913043,0,0,7,9,"false",384,353,31,"true","false",0.432676298081034,0.567323701918966
218,217,1,27.25,31,1,1075,1009,66,1,0,0.125,0,"first_player",40,8,7,0.8,0,0,8,7,"false",384,353,31,"true","false",0.413846681445302,0.586153318554698
229,242,-13,25.4444444444444,26.8888888888889,-13,1075,1009,66,1,0,0.111111111111111,0,"second_player",31,9,9,1.03225806451613,0,0,11,16,"false",384,353,31,"true","false",0.435040721649903,0.564959278350097
302,242,60,30.2,26.8888888888889,60,1075,1009,66,2,0,0.2,0,"first_player",24,10,9,1.33333333333333,0,0,19,16,"false",384,353,31,"true","true",0.834633012955864,0.165366987044136
345,313,32,26.5384615384615,24.0769230769231,32,1075,1009,66,2,0,0.153846153846154,0,"second_player",2,13,13,16,0,0,9,11,"false",384,353,31,"true","true",0.772026574467262,0.227973425532738
361,313,48,25.7857142857143,24.0769230769231,48,1075,1009,66,2,0,0.142857142857143,0,"first_player",-2,14,13,-16,0,0,6,11,"false",384,353,31,"true","true",0.775697241223598,0.224302758776402
361,332,29,25.7857142857143,23.7142857142857,29,1075,1009,66,2,0,0.142857142857143,0,"second_player",-5,14,14,-6.4,0,0,6,6,"false",384,353,31,"true","true",0.772839401447059,0.227160598552941
378,353,25,25.2,23.5333333333333,25,1075,1009,66,2,0,0.133333333333333,0,"second_player",-10,15,15,-3.2,0,0,1,2,"false",384,353,31,"true","true",0.743101535490112,0.256898464509888
380,353,27,23.75,23.5333333333333,27,1075,1009,66,2,0,0.125,0,"first_player",-12,16,15,-2.66666666666667,0,0,1,2,"false",384,353,31,"true","true",0.645098120017675,0.354901879982325
0,0,0,0,0,0,901,1159,-258,0,0,0,0,"first_player",100,1,0,0.35,0,0,10,0,"false",394,350,44,"true","false",0.306047914249012,0.693952085750988
0,8,-8,0,8,-8,901,1159,-258,0,0,0,0,"second_player",96,1,1,0.364583333333333,0,0,10,21,"false",394,350,44,"true","false",0.29395820765909,0.70604179234091
84,41,43,28,20.5,43,901,1159,-258,1,0,0.333333333333333,0,"first_player",83,3,2,0.421686746987952,1,0,6,12,"false",394,350,44,"true","true",0.6077939268825,0.3922060731175
92,53,39,23,17.6666666666667,39,901,1159,-258,1,0,0.25,0,"first_player",75,4,3,0.466666666666667,1,0,7,18,"false",394,350,44,"true","true",0.596115522584783,0.403884477415217
156,71,85,31.2,17.75,85,901,1159,-258,2,0,0.4,0,"first_player",66,5,4,0.53030303030303,0,0,10,19,"false",394,350,44,"true","true",0.78586976246379,0.21413023753621
156,89,67,31.2,17.8,67,901,1159,-258,2,0,0.4,0,"second_player",63,5,5,0.555555555555556,0,0,10,17,"false",394,350,44,"true","true",0.785151171585353,0.214848828414647
162,89,73,27,17.8,73,901,1159,-258,2,0,0.333333333333333,0,"first_player",59,6,5,0.593220338983051,0,0,11,17,"false",394,350,44,"true","true",0.738244502672502,0.261755497327498
172,106,66,24.5714285714286,17.6666666666667,66,901,1159,-258,2,0,0.285714285714286,0,"first_player",52,7,6,0.673076923076923,0,0,12,19,"false",394,350,44,"true","true",0.705040092267237,0.294959907732763
175,131,44,21.875,18.7142857142857,44,901,1159,-258,2,0,0.25,0,"first_player",47,8,7,0.74468085106383,0,0,13,17,"false",394,350,44,"true","true",0.56365348528102,0.43634651471898
175,161,14,21.875,20.125,14,901,1159,-258,2,0,0.25,0,"second_player",42,8,8,0.833333333333333,0,0,13,10,"false",394,350,44,"true","false",0.489088367694711,0.510911632305289
204,161,43,22.6666666666667,20.125,43,901,1159,-258,2,0,0.222222222222222,0,"first_player",38,9,8,0.921052631578947,0,0,13,10,"false",394,350,44,"true","true",0.587956308866663,0.412043691133337
204,176,28,22.6666666666667,19.5555555555556,28,901,1159,-258,2,0,0.222222222222222,0,"second_player",34,9,9,1.02941176470588,0,0,13,9,"false",394,350,44,"true","true",0.610078515330001,0.389921484669999
219,197,22,21.9,19.7,22,901,1159,-258,2,0,0.2,0,"second_player",29,10,10,1.20689655172414,0,0,10,7,"false",394,350,44,"true","true",0.564284172073281,0.435715827926719
231,206,25,21,18.7272727272727,25,901,1159,-258,2,0,0.181818181818182,0,"second_player",22,11,11,1.59090909090909,0,0,14,10,"false",394,350,44,"true","true",0.602858833520057,0.397141166479943
259,206,53,21.5833333333333,18.7272727272727,53,901,1159,-258,2,0,0.166666666666667,0,"first_player",19,12,11,1.84210526315789,1,0,7,10,"false",394,350,44,"true","true",0.764569857015179,0.235430142984821
287,222,65,22.0769230769231,18.5,65,901,1159,-258,2,0,0.153846153846154,0,"first_player",12,13,12,2.91666666666667,1,0,16,7,"false",394,350,44,"true","true",0.857296001958649,0.142703998041351
325,242,83,23.2142857142857,18.6153846153846,83,901,1159,-258,2,0,0.142857142857143,0,"first_player",8,14,13,4.375,1,0,9,7,"false",394,350,44,"true","true",0.908024600928175,0.0919753990718248
394,321,73,23.1764705882353,20.0625,73,901,1159,-258,2,0,0.117647058823529,0,"first_player",-16,17,16,-2.1875,0,0,10,4,"false",394,350,44,"true","true",0.819341271587644,0.180658728412356
394,330,64,21.8888888888889,19.4117647058824,64,901,1159,-258,2,0,0.111111111111111,0,"first_player",-18,18,17,-1.94444444444444,0,0,10,4,"true",394,350,44,"true","true",0.768156075895006,0.231843924104994
39,110,-71,19.5,55,-71,1925,1885,40,0,0,0,0,"second_player",81,2,2,0.308641975308642,0,0,13,18,"false",302,454,-152,"false","false",0.0570791328547977,0.942920867145202
79,110,-31,26.3333333333333,55,-31,1925,1885,40,1,0,0.333333333333333,0,"first_player",74,3,2,0.337837837837838,0,0,17,18,"false",302,454,-152,"false","false",0.104995491831621,0.895004508168379
